lga_name,postcode,suburb,crime_id,crime_name,average_incident
East Gippsland,3875,hillside,C10,Drug dealing and trafficking,3.0
East Gippsland,3875,hillside,C30,Drug use and possession,2.0
East Gippsland,3875,hillside,D10,Weapons and explosives offences,3.0
East Gippsland,3875,hillside,D20,Disorderly and offensive conduct,2.0
East Gippsland,3875,hillside,E10,Justice procedures,2.0
East Gippsland,3875,hillside,E20,Breaches of orders,2.0
East Gippsland,3875,hillside,Other,crimes against the person,2.0
Frankston,3198,seaford,A50,Robbery,8.5
Frankston,3198,seaford,A70,"Stalking, harassment and threatening behaviour",20.7
Frankston,3198,seaford,A80,Dangerous and negligent acts endangering people,20.5
Frankston,3198,seaford,B10,Arson,15.2
Frankston,3198,seaford,C10,Drug dealing and trafficking,21.7
Frankston,3198,seaford,C20,Cultivate or manufacture drugs,5.6
Frankston,3198,seaford,C90,Other drug offences,1.0
Frankston,3198,seaford,D20,Disorderly and offensive conduct,46.7
Frankston,3198,seaford,D30,Public nuisance offences,9.9
Frankston,3198,seaford,D40,Public security offences,1.0
Frankston,3198,seaford,E10,Justice procedures,30.6
Frankston,3198,seaford,F20,Transport regulation offences,2.8
Frankston,3198,seaford,F30,Other government regulatory offences,1.3333333333333333
Frankston,3198,seaford,Other,crimes against the person,27.1
Frankston,3199,frankston,A50,Robbery,29.7
Frankston,3199,frankston,B10,Arson,30.3
Frankston,3199,frankston,C10,Drug dealing and trafficking,41.9
Frankston,3199,frankston,C20,Cultivate or manufacture drugs,12.4
Frankston,3199,frankston,C90,Other drug offences,1.3333333333333333
Frankston,3199,frankston,D30,Public nuisance offences,27.8
Frankston,3199,frankston,D40,Public security offences,1.0
Frankston,3199,frankston,F10,Regulatory driving offences,1.0
Frankston,3199,frankston,F20,Transport regulation offences,4.428571428571429
Frankston,3199,frankston,F30,Other government regulatory offences,4.4444444444444455
Frankston,3199,frankston south,A20,Assault and related offences,35.5
Frankston,3199,frankston south,A50,Robbery,2.5714285714285716
Frankston,3199,frankston south,A70,"Stalking, harassment and threatening behaviour",7.2
Frankston,3199,frankston south,A80,Dangerous and negligent acts endangering people,5.5555555555555545
Frankston,3199,frankston south,B10,Arson,4.5
Frankston,3199,frankston south,B50,Deception,19.4
Frankston,3199,frankston south,C10,Drug dealing and trafficking,3.375
Frankston,3199,frankston south,C20,Cultivate or manufacture drugs,1.625
Frankston,3199,frankston south,C30,Drug use and possession,9.8
Frankston,3199,frankston south,D10,Weapons and explosives offences,7.9
Frankston,3199,frankston south,D20,Disorderly and offensive conduct,7.7
Frankston,3199,frankston south,D30,Public nuisance offences,2.2222222222222223
Frankston,3199,frankston south,D40,Public security offences,2.0
Frankston,3199,frankston south,E10,Justice procedures,7.1
Frankston,3199,frankston south,E20,Breaches of orders,34.4
Frankston,3199,frankston south,F30,Other government regulatory offences,1.0
Frankston,3199,frankston south,F90,Miscellaneous offences,16.0
Frankston,3199,frankston south,Other,crimes against the person,9.2
Frankston,3200,frankston north,A50,Robbery,4.5
Frankston,3200,frankston north,A70,"Stalking, harassment and threatening behaviour",12.0
Frankston,3200,frankston north,A80,Dangerous and negligent acts endangering people,11.1
Frankston,3200,frankston north,B10,Arson,10.2
Frankston,3200,frankston north,B50,Deception,16.1
Frankston,3200,frankston north,C10,Drug dealing and trafficking,11.8
Frankston,3200,frankston north,C20,Cultivate or manufacture drugs,5.1
Frankston,3200,frankston north,C30,Drug use and possession,34.4
Frankston,3200,frankston north,C90,Other drug offences,1.0
Frankston,3200,frankston north,D10,Weapons and explosives offences,31.1
Frankston,3200,frankston north,D20,Disorderly and offensive conduct,17.9
Frankston,3200,frankston north,D30,Public nuisance offences,6.222222222222222
Frankston,3200,frankston north,D40,Public security offences,1.0
Frankston,3200,frankston north,E10,Justice procedures,17.7
Frankston,3200,frankston north,F90,Miscellaneous offences,17.8
Frankston,3200,frankston north,Other,crimes against the person,13.9
Frankston,3201,carrum downs,A50,Robbery,6.7
Frankston,3201,carrum downs,A70,"Stalking, harassment and threatening behaviour",19.9
Frankston,3201,carrum downs,A80,Dangerous and negligent acts endangering people,21.2
Frankston,3201,carrum downs,B10,Arson,15.0
Frankston,3201,carrum downs,C10,Drug dealing and trafficking,13.9
Frankston,3201,carrum downs,C20,Cultivate or manufacture drugs,5.5555555555555545
Frankston,3201,carrum downs,C30,Drug use and possession,39.9
Frankston,3201,carrum downs,C90,Other drug offences,1.0
Frankston,3201,carrum downs,D10,Weapons and explosives offences,34.1
Frankston,3201,carrum downs,D20,Disorderly and offensive conduct,27.6
Frankston,3201,carrum downs,D30,Public nuisance offences,7.0
Frankston,3201,carrum downs,E10,Justice procedures,32.5
Frankston,3201,carrum downs,F10,Regulatory driving offences,2.0
Frankston,3201,carrum downs,F20,Transport regulation offences,1.0
Frankston,3201,carrum downs,F30,Other government regulatory offences,1.6
Frankston,3201,carrum downs,Other,crimes against the person,24.1
Frankston,3910,langwarrin,A50,Robbery,3.7
Frankston,3910,langwarrin,A70,"Stalking, harassment and threatening behaviour",14.0
Frankston,3910,langwarrin,A80,Dangerous and negligent acts endangering people,12.8
Frankston,3910,langwarrin,B10,Arson,13.4
Frankston,3910,langwarrin,B50,Deception,28.1
Frankston,3910,langwarrin,C10,Drug dealing and trafficking,7.444444444444445
Frankston,3910,langwarrin,C20,Cultivate or manufacture drugs,2.9
Frankston,3910,langwarrin,C30,Drug use and possession,20.2
Frankston,3910,langwarrin,D10,Weapons and explosives offences,19.9
Frankston,3910,langwarrin,D20,Disorderly and offensive conduct,13.4
Frankston,3910,langwarrin,D30,Public nuisance offences,3.375
Frankston,3910,langwarrin,E10,Justice procedures,17.11111111111111
Frankston,3910,langwarrin,F20,Transport regulation offences,1.3333333333333333
Frankston,3910,langwarrin,F30,Other government regulatory offences,1.3333333333333333
Frankston,3910,langwarrin,F90,Miscellaneous offences,40.5
Frankston,3910,langwarrin,Other,crimes against the person,17.0
Frankston,3911,langwarrin south,A20,Assault and related offences,2.8
Frankston,3911,langwarrin south,A50,Robbery,2.0
Frankston,3911,langwarrin south,A70,"Stalking, harassment and threatening behaviour",1.75
Frankston,3911,langwarrin south,A80,Dangerous and negligent acts endangering people,1.2
Frankston,3911,langwarrin south,B10,Arson,1.6
Frankston,3911,langwarrin south,B20,Property damage,2.6666666666666665
Frankston,3911,langwarrin south,B30,Burglary/Break and enter,6.6
Frankston,3911,langwarrin south,B40,Theft,9.7
Frankston,3911,langwarrin south,B50,Deception,1.3333333333333333
Frankston,3911,langwarrin south,C10,Drug dealing and trafficking,1.25
Frankston,3911,langwarrin south,C30,Drug use and possession,1.3333333333333333
Frankston,3911,langwarrin south,D10,Weapons and explosives offences,2.0
Frankston,3911,langwarrin south,D20,Disorderly and offensive conduct,1.0
Frankston,3911,langwarrin south,D30,Public nuisance offences,1.25
Frankston,3911,langwarrin south,E10,Justice procedures,2.4
Frankston,3911,langwarrin south,E20,Breaches of orders,2.2857142857142856
Frankston,3911,langwarrin south,F90,Miscellaneous offences,1.5
Frankston,3911,langwarrin south,Other,crimes against the person,1.6666666666666667
Frankston,3977,sandhurst,A20,Assault and related offences,6.1
Frankston,3977,sandhurst,A50,Robbery,1.0
Frankston,3977,sandhurst,A70,"Stalking, harassment and threatening behaviour",2.375
Frankston,3977,sandhurst,A80,Dangerous and negligent acts endangering people,1.0
Frankston,3977,sandhurst,B10,Arson,2.333333333333333
Frankston,3977,sandhurst,B20,Property damage,5.8
Frankston,3977,sandhurst,B30,Burglary/Break and enter,12.9
Frankston,3977,sandhurst,B40,Theft,36.5
Frankston,3977,sandhurst,B50,Deception,2.5
Frankston,3977,sandhurst,C10,Drug dealing and trafficking,1.0
Frankston,3977,sandhurst,C20,Cultivate or manufacture drugs,1.0
Frankston,3977,sandhurst,C30,Drug use and possession,3.4285714285714284
Frankston,3977,sandhurst,D10,Weapons and explosives offences,2.2
Frankston,3977,sandhurst,D20,Disorderly and offensive conduct,2.4
Frankston,3977,sandhurst,D30,Public nuisance offences,1.0
Frankston,3977,sandhurst,E10,Justice procedures,1.4
Frankston,3977,sandhurst,E20,Breaches of orders,5.333333333333333
Frankston,3977,sandhurst,F30,Other government regulatory offences,1.0
Frankston,3977,sandhurst,F90,Miscellaneous offences,1.0
Frankston,3977,sandhurst,Other,crimes against the person,2.7142857142857144
Frankston,3977,skye,A20,Assault and related offences,24.7
Frankston,3977,skye,A50,Robbery,1.0
Frankston,3977,skye,A70,"Stalking, harassment and threatening behaviour",6.4
Frankston,3977,skye,A80,Dangerous and negligent acts endangering people,5.9
Frankston,3977,skye,B10,Arson,4.333333333333333
Frankston,3977,skye,B20,Property damage,28.4
Frankston,3977,skye,B30,Burglary/Break and enter,31.7
Frankston,3977,skye,B50,Deception,11.9
Frankston,3977,skye,C10,Drug dealing and trafficking,2.9
Frankston,3977,skye,C20,Cultivate or manufacture drugs,2.1666666666666665
Frankston,3977,skye,C30,Drug use and possession,7.5
Frankston,3977,skye,D10,Weapons and explosives offences,7.6
Frankston,3977,skye,D20,Disorderly and offensive conduct,2.6666666666666665
Frankston,3977,skye,D30,Public nuisance offences,2.125
Frankston,3977,skye,E10,Justice procedures,10.714285714285714
Frankston,3977,skye,E20,Breaches of orders,25.4
Frankston,3977,skye,F20,Transport regulation offences,2.0
Frankston,3977,skye,F30,Other government regulatory offences,1.0
Frankston,3977,skye,F90,Miscellaneous offences,10.333333333333334
Frankston,3977,skye,Other,crimes against the person,4.8
Glen Eira,3145,caulfield east,A20,Assault and related offences,19.8
Glen Eira,3145,caulfield east,A50,Robbery,2.4285714285714284
Glen Eira,3145,caulfield east,A70,"Stalking, harassment and threatening behaviour",1.5714285714285714
Glen Eira,3145,caulfield east,A80,Dangerous and negligent acts endangering people,1.2
Glen Eira,3145,caulfield east,B10,Arson,1.1666666666666667
Glen Eira,3145,caulfield east,B20,Property damage,29.2
Glen Eira,3145,caulfield east,B30,Burglary/Break and enter,19.2
Glen Eira,3145,caulfield east,B50,Deception,16.2
Glen Eira,3145,caulfield east,B60,Bribery,1.0
Glen Eira,3145,caulfield east,C10,Drug dealing and trafficking,1.0
Glen Eira,3145,caulfield east,C30,Drug use and possession,9.0
Glen Eira,3145,caulfield east,D10,Weapons and explosives offences,5.9
Glen Eira,3145,caulfield east,D20,Disorderly and offensive conduct,22.3
Glen Eira,3145,caulfield east,D30,Public nuisance offences,1.2857142857142858
Glen Eira,3145,caulfield east,E10,Justice procedures,1.75
Glen Eira,3145,caulfield east,E20,Breaches of orders,7.0
Glen Eira,3145,caulfield east,F20,Transport regulation offences,1.7142857142857142
Glen Eira,3145,caulfield east,F30,Other government regulatory offences,1.3333333333333333
Glen Eira,3145,caulfield east,F90,Miscellaneous offences,29.33333333333333
Glen Eira,3145,caulfield east,Other,crimes against the person,3.2
Glen Eira,3161,caulfield north,A20,Assault and related offences,32.4
Glen Eira,3161,caulfield north,A50,Robbery,3.1
Glen Eira,3161,caulfield north,A70,"Stalking, harassment and threatening behaviour",7.6
Glen Eira,3161,caulfield north,A80,Dangerous and negligent acts endangering people,2.375
Glen Eira,3161,caulfield north,B10,Arson,2.75
Glen Eira,3161,caulfield north,B50,Deception,22.5
Glen Eira,3161,caulfield north,C10,Drug dealing and trafficking,3.6666666666666665
Glen Eira,3161,caulfield north,C20,Cultivate or manufacture drugs,1.6
Glen Eira,3161,caulfield north,C30,Drug use and possession,14.4
Glen Eira,3161,caulfield north,C90,Other drug offences,1.0
Glen Eira,3161,caulfield north,D10,Weapons and explosives offences,4.7
Glen Eira,3161,caulfield north,D20,Disorderly and offensive conduct,15.9
Glen Eira,3161,caulfield north,D30,Public nuisance offences,2.2857142857142856
Glen Eira,3161,caulfield north,D40,Public security offences,1.0
Glen Eira,3161,caulfield north,E10,Justice procedures,2.888888888888889
Glen Eira,3161,caulfield north,E20,Breaches of orders,20.7
Glen Eira,3161,caulfield north,F30,Other government regulatory offences,1.25
Glen Eira,3161,caulfield north,F90,Miscellaneous offences,23.0
Glen Eira,3161,caulfield north,Other,crimes against the person,8.7
Glen Eira,3162,caulfield,A20,Assault and related offences,21.4
Glen Eira,3162,caulfield,A50,Robbery,1.5714285714285714
Glen Eira,3162,caulfield,A70,"Stalking, harassment and threatening behaviour",7.0
Glen Eira,3162,caulfield,A80,Dangerous and negligent acts endangering people,1.75
Glen Eira,3162,caulfield,B10,Arson,1.3333333333333333
Glen Eira,3162,caulfield,B20,Property damage,26.5
Glen Eira,3162,caulfield,B30,Burglary/Break and enter,30.9
Glen Eira,3162,caulfield,B50,Deception,27.7
Glen Eira,3162,caulfield,B60,Bribery,1.0
Glen Eira,3162,caulfield,C10,Drug dealing and trafficking,2.875
Glen Eira,3162,caulfield,C20,Cultivate or manufacture drugs,1.0
Glen Eira,3162,caulfield,C30,Drug use and possession,10.0
Glen Eira,3162,caulfield,D10,Weapons and explosives offences,4.125
Glen Eira,3162,caulfield,D20,Disorderly and offensive conduct,13.0
Glen Eira,3162,caulfield,D30,Public nuisance offences,3.6
Glen Eira,3162,caulfield,D40,Public security offences,1.0
Glen Eira,3162,caulfield,E10,Justice procedures,4.0
Glen Eira,3162,caulfield,E20,Breaches of orders,24.3
Glen Eira,3162,caulfield,F10,Regulatory driving offences,1.0
Glen Eira,3162,caulfield,F20,Transport regulation offences,1.6666666666666667
Glen Eira,3162,caulfield,F30,Other government regulatory offences,1.0
Glen Eira,3162,caulfield,F90,Miscellaneous offences,29.0
Glen Eira,3162,caulfield,Other,crimes against the person,8.5
Glen Eira,3162,caulfield south,A20,Assault and related offences,24.5
Glen Eira,3162,caulfield south,A50,Robbery,1.3333333333333333
Glen Eira,3162,caulfield south,A70,"Stalking, harassment and threatening behaviour",5.3
Glen Eira,3162,caulfield south,A80,Dangerous and negligent acts endangering people,2.0
Glen Eira,3162,caulfield south,B10,Arson,1.3333333333333333
Glen Eira,3162,caulfield south,B20,Property damage,45.3
Glen Eira,3162,caulfield south,B50,Deception,14.0
Glen Eira,3162,caulfield south,C10,Drug dealing and trafficking,2.5555555555555562
Glen Eira,3162,caulfield south,C20,Cultivate or manufacture drugs,1.5
Glen Eira,3162,caulfield south,C30,Drug use and possession,7.9
Glen Eira,3162,caulfield south,D10,Weapons and explosives offences,4.6
Glen Eira,3162,caulfield south,D20,Disorderly and offensive conduct,7.1
Glen Eira,3162,caulfield south,D30,Public nuisance offences,2.2
Glen Eira,3162,caulfield south,E10,Justice procedures,3.2857142857142856
Glen Eira,3162,caulfield south,E20,Breaches of orders,13.9
Glen Eira,3162,caulfield south,F30,Other government regulatory offences,1.0
Glen Eira,3162,caulfield south,F90,Miscellaneous offences,8.333333333333334
Glen Eira,3162,caulfield south,Other,crimes against the person,7.2
Glen Eira,3163,carnegie,A20,Assault and related offences,43.2
Glen Eira,3163,carnegie,A50,Robbery,5.0
Glen Eira,3163,carnegie,A70,"Stalking, harassment and threatening behaviour",7.9
Glen Eira,3163,carnegie,A80,Dangerous and negligent acts endangering people,2.1111111111111107
Glen Eira,3163,carnegie,B10,Arson,2.2222222222222223
Glen Eira,3163,carnegie,B50,Deception,39.3
Glen Eira,3163,carnegie,C10,Drug dealing and trafficking,4.111111111111111
Glen Eira,3163,carnegie,C20,Cultivate or manufacture drugs,1.1666666666666667
Glen Eira,3163,carnegie,C30,Drug use and possession,11.8
Glen Eira,3163,carnegie,D10,Weapons and explosives offences,7.3
Glen Eira,3163,carnegie,D20,Disorderly and offensive conduct,14.8
Glen Eira,3163,carnegie,D30,Public nuisance offences,2.333333333333333
Glen Eira,3163,carnegie,E10,Justice procedures,3.0
Glen Eira,3163,carnegie,E20,Breaches of orders,32.9
Glen Eira,3163,carnegie,F20,Transport regulation offences,1.0
Glen Eira,3163,carnegie,F90,Miscellaneous offences,27.0
Glen Eira,3163,carnegie,Other,crimes against the person,10.6
Glen Eira,3163,glen huntly,A20,Assault and related offences,14.6
Glen Eira,3163,glen huntly,A50,Robbery,3.333333333333333
Glen Eira,3163,glen huntly,A70,"Stalking, harassment and threatening behaviour",2.5
Glen Eira,3163,glen huntly,A80,Dangerous and negligent acts endangering people,1.0
Glen Eira,3163,glen huntly,B10,Arson,1.8
Glen Eira,3163,glen huntly,B20,Property damage,29.4
Glen Eira,3163,glen huntly,B30,Burglary/Break and enter,30.0
Glen Eira,3163,glen huntly,B50,Deception,19.8
Glen Eira,3163,glen huntly,C10,Drug dealing and trafficking,1.5
Glen Eira,3163,glen huntly,C20,Cultivate or manufacture drugs,1.3333333333333333
