LGA_2006_Code,LGA_2006_Name,POA_2006_Code,POA_2006_Name,Ratio,Percent
16200,Parkes (A),2875,2875,0.721779,72.1779
16200,Parkes (A),2876,2876,1,100
16250,Parramatta (C),2115,2115,1,100
16250,Parramatta (C),2116,2116,1,100
16250,Parramatta (C),2117,2117,0.795886,79.5886
16250,Parramatta (C),2118,2118,0.252957,25.2957
16250,Parramatta (C),2121,2121,0.274377,27.4377
16250,Parramatta (C),2122,2122,0.103797,10.3797
16250,Parramatta (C),2142,2142,0.92649,92.649
16250,Parramatta (C),2145,2145,0.227691,22.7691
16250,Parramatta (C),2146,2146,0.684498,68.4498
16250,Parramatta (C),2150,2150,0.918746,91.8746
16250,Parramatta (C),2151,2151,0.542714,54.2714
16250,Parramatta (C),2152,2152,0.512422,51.2422
16250,Parramatta (C),2153,2153,0.21408,21.408
16250,Parramatta (C),2160,2160,0.20727,20.727
16250,Parramatta (C),2161,2161,0.443461,44.3461
16250,Parramatta (C),2162,2162,0.0477054,4.77054
16350,Penrith (C),2178,2178,0.426008,42.6008
16350,Penrith (C),2745,2745,0.938902,93.8902
16350,Penrith (C),2747,2747,1,100
16350,Penrith (C),2748,2748,1,100
16350,Penrith (C),2749,2749,1,100
16350,Penrith (C),2750,2750,1,100
16350,Penrith (C),2753,2753,0.203612,20.3612
16350,Penrith (C),2759,2759,1,100
16350,Penrith (C),2760,2760,0.983404,98.3404
16350,Penrith (C),2765,2765,0.0952047,9.52047
16370,Pittwater (A),2084,2084,0.0245268,2.45268
16370,Pittwater (A),2101,2101,0.605496,60.5496
16370,Pittwater (A),2102,2102,1,100
16370,Pittwater (A),2103,2103,1,100
16370,Pittwater (A),2104,2104,1,100
16370,Pittwater (A),2105,2105,1,100
16370,Pittwater (A),2106,2106,1,100
16370,Pittwater (A),2107,2107,1,100
16370,Pittwater (A),2108,2108,0.999999,99.9999
16400,Port Stephens (A),2295,2295,0.111745,11.1745
16400,Port Stephens (A),2315,2315,1,100
16400,Port Stephens (A),2316,2316,0.999999,99.9999
16400,Port Stephens (A),2317,2317,0.999999,99.9999
16400,Port Stephens (A),2318,2318,1,100
16400,Port Stephens (A),2319,2319,1,100
16400,Port Stephens (A),2321,2321,0.401303,40.1303
16400,Port Stephens (A),2322,2322,0.00550565,0.550565
16400,Port Stephens (A),2324,2324,0.777669,77.7669
16470,Queanbeyan (C),2619,2619,1,100
16470,Queanbeyan (C),2620,2620,0.813385,81.3385
16550,Randwick (C),2031,2031,1,100
16550,Randwick (C),2032,2032,0.920926,92.0926
16550,Randwick (C),2033,2033,1,100
16550,Randwick (C),2034,2034,1,100
16550,Randwick (C),2035,2035,0.938601,93.8601
16550,Randwick (C),2036,2036,0.776669,77.6669
16610,Richmond Valley (A),2469,2469,0.136893,13.6893
16610,Richmond Valley (A),2470,2470,0.956969,95.6969
16610,Richmond Valley (A),2471,2471,0.837887,83.7887
16610,Richmond Valley (A),2472,2472,0.958334,95.8334
16610,Richmond Valley (A),2473,2473,1,100
16650,Rockdale (C),2205,2205,1,100
16650,Rockdale (C),2207,2207,1,100
16650,Rockdale (C),2208,2208,0.225752,22.5752
16650,Rockdale (C),2216,2216,1,100
16650,Rockdale (C),2217,2217,0.634502,63.4502
16650,Rockdale (C),2218,2218,0.236336,23.6336
16650,Rockdale (C),2219,2219,0.792701,79.2701
16700,Ryde (C),2067,2067,0.0416742,4.16742
16700,Ryde (C),2109,2109,0.999999,99.9999
16700,Ryde (C),2111,2111,0.744816,74.4816
16700,Ryde (C),2112,2112,1,100
16700,Ryde (C),2113,2113,1,100
16700,Ryde (C),2114,2114,1,100
16700,Ryde (C),2122,2122,0.865889,86.5889
16900,Shellharbour (C),2527,2527,1,100
16900,Shellharbour (C),2528,2528,0.895585,89.5585
16900,Shellharbour (C),2529,2529,1,100
16950,Shoalhaven (C),2535,2535,1,100
16950,Shoalhaven (C),2536,2536,0.0144726,1.44726
16950,Shoalhaven (C),2538,2538,1,100
16950,Shoalhaven (C),2539,2539,1,100
16950,Shoalhaven (C),2540,2540,0.990338,99.0338
16950,Shoalhaven (C),2541,2541,1,100
16950,Shoalhaven (C),2577,2577,0.098687,9.8687
17000,Singleton (A),2330,2330,0.986182,98.6182
17000,Singleton (A),2331,2331,1,100
17000,Singleton (A),2335,2335,0.39382,39.382
17050,Snowy River (A),2624,2624,0.999999,99.9999
17050,Snowy River (A),2625,2625,1,100
17050,Snowy River (A),2627,2627,1,100
17050,Snowy River (A),2628,2628,1,100
17050,Snowy River (A),2629,2629,0.879079,87.9079
17050,Snowy River (A),2630,2630,0.101729,10.1729
17100,Strathfield (A),2135,2135,0.767032,76.7032
17100,Strathfield (A),2140,2140,0.884571,88.4571
17100,Strathfield (A),2190,2190,0.0784654,7.84654
17100,Strathfield (A),2191,2191,0.216401,21.6401
17150,Sutherland Shire (A),2172,2172,0.25702,25.702
17150,Sutherland Shire (A),2224,2224,1,100
17150,Sutherland Shire (A),2225,2225,1,100
17150,Sutherland Shire (A),2226,2226,1,100
17150,Sutherland Shire (A),2227,2227,1,100
17150,Sutherland Shire (A),2228,2228,1,100
17150,Sutherland Shire (A),2229,2229,1,100
17150,Sutherland Shire (A),2230,2230,1,100
17150,Sutherland Shire (A),2231,2231,1,100
17150,Sutherland Shire (A),2232,2232,1,100
17150,Sutherland Shire (A),2233,2233,1,100
17150,Sutherland Shire (A),2234,2234,1,100
17200,Sydney (C),2000,2000,1,100
17200,Sydney (C),2006,2006,1,100
17200,Sydney (C),2007,2007,1,100
17200,Sydney (C),2008,2008,1,100
17200,Sydney (C),2009,2009,1,100
17200,Sydney (C),2010,2010,1,100
17200,Sydney (C),2011,2011,1,100
17200,Sydney (C),2015,2015,1,100
17200,Sydney (C),2016,2016,1,100
17200,Sydney (C),2017,2017,1,100
17200,Sydney (C),2018,2018,0.337893,33.7893
17200,Sydney (C),2021,2021,0.334064,33.4064
17200,Sydney (C),2037,2037,1,100
17200,Sydney (C),2042,2042,0.428572,42.8572
17200,Sydney (C),2043,2043,1,100
17200,Sydney (C),2050,2050,0.536208,53.6208
17310,Tamworth Regional (A),2340,2340,0.995345,99.5345
17310,Tamworth Regional (A),2344,2344,1,100
17310,Tamworth Regional (A),2345,2345,1,100
17310,Tamworth Regional (A),2346,2346,1,100
17310,Tamworth Regional (A),2347,2347,0.83002,83.002
17310,Tamworth Regional (A),2352,2352,1,100
17310,Tamworth Regional (A),2353,2353,0.999999,99.9999
17310,Tamworth Regional (A),2354,2354,0.0363236,3.63236
17310,Tamworth Regional (A),2355,2355,1,100
17350,Temora (A),2665,2665,0.214887,21.4887
17350,Temora (A),2666,2666,0.946382,94.6382
17400,Tenterfield (A),2371,2371,0.164069,16.4069
17400,Tenterfield (A),2372,2372,1,100
17400,Tenterfield (A),2469,2469,0.159806,15.9806
17400,Tenterfield (A),2475,2475,1,100
17400,Tenterfield (A),2476,2476,0.360947,36.0947
17450,Tumbarumba (A),2642,2642,0.111366,11.1366
17450,Tumbarumba (A),2652,2652,0.0611383,6.11383
17450,Tumbarumba (A),2653,2653,1,100
17500,Tumut Shire (A),2611,2611,0.000989387,0.0989387
17500,Tumut Shire (A),2629,2629,0.120921,12.0921
17500,Tumut Shire (A),2720,2720,1,100
17500,Tumut Shire (A),2722,2722,0.0964306,9.64306
17500,Tumut Shire (A),2729,2729,0.889949,88.9949
17500,Tumut Shire (A),2730,2730,1,100
17550,Tweed (A),2483,2483,0.162996,16.2997
17550,Tweed (A),2484,2484,1,100
17550,Tweed (A),2485,2485,1,100
17550,Tweed (A),2486,2486,1,100
17550,Tweed (A),2487,2487,1,100
17550,Tweed (A),2488,2488,1,100
17550,Tweed (A),2489,2489,0.999999,99.9999
17550,Tweed (A),2490,2490,1,100
17620,Upper Hunter Shire (A),2329,2329,0.894736,89.4736
17620,Upper Hunter Shire (A),2336,2336,1,100
17620,Upper Hunter Shire (A),2337,2337,1,100
17620,Upper Hunter Shire (A),2338,2338,1,100
17640,Upper Lachlan (A),2580,2580,0.053168,5.3168
17640,Upper Lachlan (A),2581,2581,0.791588,79.1588
17640,Upper Lachlan (A),2583,2583,0.916983,91.6983
17640,Upper Lachlan (A),2795,2795,0.00279442,0.279442
17650,Uralla (A),2350,2350,0.0454213,4.54213
17650,Uralla (A),2354,2354,0.0858558,8.58558
17650,Uralla (A),2358,2358,1,100
17650,Uralla (A),2359,2359,0.58801,58.801
17700,Urana (A),2645,2645,0.846715,84.6715
17700,Urana (A),2646,2646,0.0746184,7.46184
17700,Urana (A),2652,2652,0.0315825,3.15825
17700,Urana (A),2700,2700,0.0148334,1.48334
17750,Wagga Wagga (C),2650,2650,0.995742,99.5742
17750,Wagga Wagga (C),2651,2651,0.999999,99.9999
17750,Wagga Wagga (C),2652,2652,0.448742,44.8742
17750,Wagga Wagga (C),2702,2702,0.236486,23.6486
17800,Wakool (A),2710,2710,0.0198594,1.98594
17800,Wakool (A),2732,2732,1,100
17800,Wakool (A),2733,2733,1,100
17800,Wakool (A),2735,2735,1,100
17800,Wakool (A),2736,2736,1,100
17800,Wakool (A),3585,3585,0.0525247,5.25247
17850,Walcha (A),2354,2354,0.877821,87.7821
17900,Walgett (A),2386,2386,1,100
17900,Walgett (A),2387,2387,1,100
17900,Walgett (A),2388,2388,0.0533999,5.33999
17900,Walgett (A),2829,2829,0.0302714,3.02714
17900,Walgett (A),2832,2832,0.970186,97.0186
17900,Walgett (A),2833,2833,1,100
17900,Walgett (A),2834,2834,1,100
17950,Warren (A),2824,2824,1,100
17950,Warren (A),2825,2825,0.102273,10.2273
17950,Warren (A),2827,2827,0.025369,2.5369
18000,Warringah (A),2084,2084,0.975472,97.5472
18000,Warringah (A),2085,2085,1,100
18000,Warringah (A),2086,2086,1,100
18000,Warringah (A),2087,2087,1,100
18000,Warringah (A),2093,2093,0.42836,42.836
18000,Warringah (A),2096,2096,1,100
18000,Warringah (A),2097,2097,1,100
18000,Warringah (A),2099,2099,1,100
18000,Warringah (A),2100,2100,1,100
18000,Warringah (A),2101,2101,0.394504,39.4504
18020,Warrumbungle Shire (A),2329,2329,0.105263,10.5263
18020,Warrumbungle Shire (A),2343,2343,0.027853,2.7853
18020,Warrumbungle Shire (A),2357,2357,1,100
18020,Warrumbungle Shire (A),2379,2379,0.424,42.4
18020,Warrumbungle Shire (A),2395,2395,1,100
18020,Warrumbungle Shire (A),2396,2396,1,100
18020,Warrumbungle Shire (A),2842,2842,1,100
18020,Warrumbungle Shire (A),2843,2843,1,100
18020,Warrumbungle Shire (A),2844,2844,1,100
18050,Waverley (A),2022,2022,1,100
18050,Waverley (A),2024,2024,1,100
18050,Waverley (A),2026,2026,1,100
18050,Waverley (A),2029,2029,0.354483,35.4483
18050,Waverley (A),2030,2030,0.455557,45.5557
18100,Weddin (A),2721,2721,0.515556,51.5556
18100,Weddin (A),2809,2809,1,100
18100,Weddin (A),2810,2810,1,100
18150,Wellington (A),2820,2820,1,100
18150,Wellington (A),2830,2830,0.0224001,2.24001
18150,Wellington (A),2866,2866,0.0495606,4.95606
18200,Wentworth (A),2648,2648,1,100
18200,Wentworth (A),2717,2717,1,100
18200,Wentworth (A),2738,2738,0.999999,99.9999
18200,Wentworth (A),2739,2739,1,100
18250,Willoughby (C),2063,2063,1,100
18250,Willoughby (C),2064,2064,0.86116,86.116
18250,Willoughby (C),2065,2065,0.271417,27.1417
18250,Willoughby (C),2066,2066,0.0864184,8.64184
18250,Willoughby (C),2067,2067,0.958326,95.8326
18250,Willoughby (C),2068,2068,1,100
18250,Willoughby (C),2069,2069,0.32603,32.603
18350,Wingecarribee (A),2575,2575,1,100
18350,Wingecarribee (A),2576,2576,1,100
18350,Wingecarribee (A),2577,2577,0.901313,90.1313
18350,Wingecarribee (A),2578,2578,1,100
18350,Wingecarribee (A),2579,2579,0.489963,48.9963
18400,Wollondilly (A),2560,2560,0.0249635,2.49635
18400,Wollondilly (A),2568,2568,1,100
18400,Wollondilly (A),2569,2569,1,100
18400,Wollondilly (A),2570,2570,0.383889,38.3889
18400,Wollondilly (A),2571,2571,1,100
18400,Wollondilly (A),2572,2572,0.999999,99.9999
18400,Wollondilly (A),2573,2573,1,100
18400,Wollondilly (A),2574,2574,1,100
18400,Wollondilly (A),2745,2745,0.0142927,1.42927
18400,Wollondilly (A),2752,2752,0.999999,99.9999
18400,Wollondilly (A),2787,2787,0.10997,10.997
18450,Wollongong (C),2500,2500,1,100
18450,Wollongong (C),2502,2502,1,100
18450,Wollongong (C),2505,2505,1,100
18450,Wollongong (C),2506,2506,1,100
18450,Wollongong (C),2508,2508,1,100
18450,Wollongong (C),2515,2515,1,100
18450,Wollongong (C),2516,2516,1,100
18450,Wollongong (C),2517,2517,1,100
18450,Wollongong (C),2518,2518,1,100
18450,Wollongong (C),2519,2519,1,100
18450,Wollongong (C),2525,2525,1,100
18450,Wollongong (C),2526,2526,1,100
18450,Wollongong (C),2528,2528,0.104415,10.4415
18450,Wollongong (C),2530,2530,1,100
18500,Woollahra (A),2021,2021,0.665936,66.5936
18500,Woollahra (A),2023,2023,1,100
18500,Woollahra (A),2025,2025,1,100
18500,Woollahra (A),2027,2027,1,100
18500,Woollahra (A),2028,2028,1,100
18500,Woollahra (A),2029,2029,0.645517,64.5517
18500,Woollahra (A),2030,2030,0.544443,54.4443
18550,Wyong (A),2250,2250,0.00856108,0.856108
18550,Wyong (A),2258,2258,1,100
18550,Wyong (A),2259,2259,0.938345,93.8345
18550,Wyong (A),2261,2261,1,100
18550,Wyong (A),2262,2262,1,100
18550,Wyong (A),2263,2263,1,100
18710,Yass Valley (A),2581,2581,0.208411,20.8411
18710,Yass Valley (A),2582,2582,1,100
18710,Yass Valley (A),2584,2584,1,100
18710,Yass Valley (A),2618,2618,0.694899,69.4899
18710,Yass Valley (A),2620,2620,0.043477,4.34769
18750,Young (A),2586,2586,0.0754464,7.54464
18750,Young (A),2594,2594,0.986771,98.6771
18750,Young (A),2803,2803,1,100
18750,Young (A),2807,2807,1,100
19399,Unincorporated NSW,2840,2840,0.0189048,1.89048
19399,Unincorporated NSW,2880,2880,0.0336176,3.36176
19399,Unincorporated NSW,2898,2898,1,100
19399,Unincorporated NSW,2999,2999,1,100
20110,Alpine (S),3691,3691,0.106835,10.6835
20110,Alpine (S),3697,3697,1,100
20110,Alpine (S),3698,3698,1,100
20110,Alpine (S),3699,3699,0.779232,77.9232
20110,Alpine (S),3737,3737,1,100
20110,Alpine (S),3738,3738,1,100
20110,Alpine (S),3739,3739,1,100
20110,Alpine (S),3740,3740,1,99.9999
20110,Alpine (S),3741,3741,0.956797,95.6797
20110,Alpine (S),3744,3744,1,100
20110,Alpine (S),3898,3898,0.165121,16.5121
20260,Ararat (RC),3351,3351,0.0980781,9.80781
20260,Ararat (RC),3375,3375,1,100
20260,Ararat (RC),3377,3377,0.931447,93.1447
20260,Ararat (RC),3379,3379,1,100
20260,Ararat (RC),3381,3381,0.152796,15.2796
20260,Ararat (RC),3469,3469,1,100
20570,Ballarat (C),3350,3350,1,100
20570,Ballarat (C),3352,3352,0.527705,52.7705
20570,Ballarat (C),3355,3355,1,100
20570,Ballarat (C),3356,3356,1,100
20570,Ballarat (C),3357,3357,1,100
20570,Ballarat (C),3364,3364,0.12761,12.761
20660,Banyule (C),3079,3079,1,100
20660,Banyule (C),3081,3081,1,100
20660,Banyule (C),3083,3083,0.350451,35.0451
20660,Banyule (C),3084,3084,1,100
20660,Banyule (C),3085,3085,0.905926,90.5926
20660,Banyule (C),3087,3087,1,100
20660,Banyule (C),3088,3088,0.799633,79.9633
20660,Banyule (C),3093,3093,1,100
20660,Banyule (C),3094,3094,1,100
20660,Banyule (C),3095,3095,0.0839385,8.39385
20740,Bass Coast (S),3922,3922,1,100
20740,Bass Coast (S),3923,3923,1,100
20740,Bass Coast (S),3925,3925,1,100
20740,Bass Coast (S),3945,3945,0.293963,29.3963
20740,Bass Coast (S),3984,3984,0.667786,66.7786
20740,Bass Coast (S),3991,3991,1,100
20740,Bass Coast (S),3992,3992,1,100
20740,Bass Coast (S),3995,3995,1,100
20740,Bass Coast (S),3996,3996,1,100
20830,Baw Baw (S),3816,3816,1,100
20830,Baw Baw (S),3818,3818,1,100
20830,Baw Baw (S),3820,3820,1,100
20830,Baw Baw (S),3821,3821,0.999999,99.9999
20830,Baw Baw (S),3822,3822,1,100
20830,Baw Baw (S),3823,3823,1,100
20830,Baw Baw (S),3824,3824,1,100
20830,Baw Baw (S),3825,3825,0.0916581,9.16581
20830,Baw Baw (S),3831,3831,1,100
20830,Baw Baw (S),3832,3832,1,100
20830,Baw Baw (S),3833,3833,0.963235,96.3235
20830,Baw Baw (S),3835,3835,1,100
20910,Bayside (C),3186,3186,1,100
20910,Bayside (C),3187,3187,0.973353,97.3353
20910,Bayside (C),3188,3188,1,100
20910,Bayside (C),3190,3190,0.711549,71.1549
20910,Bayside (C),3191,3191,1,100
20910,Bayside (C),3192,3192,0.145594,14.5594
20910,Bayside (C),3193,3193,1,100
21010,Benalla (RC),3670,3670,1,100
21010,Benalla (RC),3672,3672,1,100
21010,Benalla (RC),3673,3673,1,100
21010,Benalla (RC),3675,3675,0.215161,21.5161
21010,Benalla (RC),3725,3725,1,100
21010,Benalla (RC),3726,3726,1,100
21110,Boroondara (C),3101,3101,1,100
21110,Boroondara (C),3102,3102,1,100
21110,Boroondara (C),3103,3103,1,100
21110,Boroondara (C),3104,3104,0.994892,99.4892
21110,Boroondara (C),3122,3122,1,100
21110,Boroondara (C),3123,3123,1,100
21110,Boroondara (C),3124,3124,1,100
21110,Boroondara (C),3126,3126,1,100
21110,Boroondara (C),3127,3127,0.465697,46.5697
21110,Boroondara (C),3146,3146,0.647625,64.7625
21110,Boroondara (C),3147,3147,0.55048,55.048
21180,Brimbank (C),3012,3012,0.000240848,0.0240848
21180,Brimbank (C),3020,3020,1,100
21180,Brimbank (C),3021,3021,1,100
21180,Brimbank (C),3022,3022,1,100
21180,Brimbank (C),3023,3023,0.515012,51.5012
21180,Brimbank (C),3030,3030,0.0278435,2.78435
21180,Brimbank (C),3036,3036,1,100
21180,Brimbank (C),3037,3037,0.495979,49.5979
21180,Brimbank (C),3038,3038,1,100
21180,Brimbank (C),3042,3042,0.19059,19.059
21180,Brimbank (C),3043,3043,0.000760189,0.0760189
21270,Buloke (S),3480,3480,0.999999,99.9999
21270,Buloke (S),3482,3482,1,100
21270,Buloke (S),3483,3483,1,100
21270,Buloke (S),3485,3485,0.339934,33.9934
21270,Buloke (S),3525,3525,0.926906,92.6906
21270,Buloke (S),3527,3527,1,100
21270,Buloke (S),3529,3529,1,100
21270,Buloke (S),3530,3530,1,100
21270,Buloke (S),3531,3531,1,100
21270,Buloke (S),3533,3533,1,100
21370,Campaspe (S),3551,3551,0.0126863,1.26863
21370,Campaspe (S),3559,3559,1,100
21370,Campaspe (S),3561,3561,1,100
21370,Campaspe (S),3562,3562,1,100
21370,Campaspe (S),3563,3563,1,100
21370,Campaspe (S),3564,3564,1,100
21370,Campaspe (S),3566,3566,1,100
21370,Campaspe (S),3573,3573,0.307159,30.7159
21370,Campaspe (S),3612,3612,1,100
21370,Campaspe (S),3620,3620,0.941578,94.1578
21370,Campaspe (S),3621,3621,1,100
21370,Campaspe (S),3622,3622,1,100
21370,Campaspe (S),3623,3623,1,100
21370,Campaspe (S),3624,3624,1,100
21450,Cardinia (S),3159,3159,0.0837556,8.37556
21450,Cardinia (S),3781,3781,1,100
21450,Cardinia (S),3782,3782,0.825324,82.5324
21450,Cardinia (S),3783,3783,1,100
21450,Cardinia (S),3807,3807,0.905728,90.5728
21450,Cardinia (S),3808,3808,0.999999,99.9999
21450,Cardinia (S),3809,3809,1,100
21450,Cardinia (S),3810,3810,1,100
21450,Cardinia (S),3812,3812,1,100
21450,Cardinia (S),3813,3813,1,100
21450,Cardinia (S),3814,3814,1,100
21450,Cardinia (S),3815,3815,1,100
21450,Cardinia (S),3981,3981,1,100
21450,Cardinia (S),3984,3984,0.332214,33.2214
21610,Casey (C),3156,3156,0.0260318,2.60318
21610,Casey (C),3177,3177,1,100
21610,Casey (C),3802,3802,1,100
21610,Casey (C),3803,3803,1,100
21610,Casey (C),3804,3804,0.916921,91.6921
21610,Casey (C),3805,3805,1,100
21610,Casey (C),3806,3806,1,100
21610,Casey (C),3807,3807,0.0942718,9.42718
21610,Casey (C),3912,3912,0.24948,24.948
21610,Casey (C),3975,3975,1,100
21610,Casey (C),3976,3976,1,100
21610,Casey (C),3977,3977,0.854835,85.4835
21610,Casey (C),3978,3978,1,100
21610,Casey (C),3980,3980,1,100
21670,Central Goldfields (S),3371,3371,0.757401,75.7401
21670,Central Goldfields (S),3464,3464,1,100
21670,Central Goldfields (S),3465,3465,0.980427,98.0427
21670,Central Goldfields (S),3472,3472,1,100
21670,Central Goldfields (S),3475,3475,0.685267,68.5267
21750,Colac-Otway (S),3221,3221,0.0200533,2.00533
21750,Colac-Otway (S),3233,3233,1,100
21750,Colac-Otway (S),3236,3236,1,100
21750,Colac-Otway (S),3238,3238,1,100
21750,Colac-Otway (S),3239,3239,1,100
21750,Colac-Otway (S),3241,3241,0.0402772,4.02772
21750,Colac-Otway (S),3242,3242,1,100
21750,Colac-Otway (S),3243,3243,1,100
21750,Colac-Otway (S),3249,3249,1,100
21750,Colac-Otway (S),3250,3250,1,100
21750,Colac-Otway (S),3251,3251,1,100
21750,Colac-Otway (S),3260,3260,0.0372465,3.72465
21750,Colac-Otway (S),3322,3322,1,100
21830,Corangamite (S),3260,3260,0.962754,96.2754
21830,Corangamite (S),3264,3264,1,100
21830,Corangamite (S),3265,3265,0.32654,32.654
21830,Corangamite (S),3266,3266,1,100
21830,Corangamite (S),3268,3268,0.718368,71.8368
21830,Corangamite (S),3269,3269,1,100
21830,Corangamite (S),3323,3323,1,100
21830,Corangamite (S),3324,3324,1,100
21830,Corangamite (S),3325,3325,1,100
21830,Corangamite (S),3361,3361,0.720478,72.0478
21890,Darebin (C),3070,3070,1,100
21890,Darebin (C),3071,3071,1,100
21890,Darebin (C),3072,3072,1,100
21890,Darebin (C),3073,3073,1,100
21890,Darebin (C),3078,3078,0.757898,75.7898
21890,Darebin (C),3083,3083,0.232943,23.2943
21890,Darebin (C),3085,3085,0.0940738,9.40738
21890,Darebin (C),3086,3086,1,100
22110,East Gippsland (S),3865,3865,1,100
22110,East Gippsland (S),3875,3875,1,100
22110,East Gippsland (S),3878,3878,1,100
22110,East Gippsland (S),3880,3880,1,100
22110,East Gippsland (S),3882,3882,1,100
22110,East Gippsland (S),3885,3885,0.999999,99.9999
22110,East Gippsland (S),3886,3886,1,100
22110,East Gippsland (S),3887,3887,1,100
22110,East Gippsland (S),3888,3888,0.999999,99.9999
22110,East Gippsland (S),3889,3889,1,100
22110,East Gippsland (S),3890,3890,1,100
22110,East Gippsland (S),3891,3891,1,100
22110,East Gippsland (S),3892,3892,1,100
22110,East Gippsland (S),3895,3895,1,100
22110,East Gippsland (S),3896,3896,1,100
22110,East Gippsland (S),3898,3898,0.834879,83.4879
22110,East Gippsland (S),3900,3900,1,100
22110,East Gippsland (S),3902,3902,1,100
22110,East Gippsland (S),3904,3904,1,100
22110,East Gippsland (S),3909,3909,1,100
22170,Frankston (C),3198,3198,1,100
22170,Frankston (C),3199,3199,1,100
22170,Frankston (C),3200,3200,0.999999,99.9999
22170,Frankston (C),3201,3201,1,100
22170,Frankston (C),3910,3910,1,100
22170,Frankston (C),3911,3911,0.347735,34.7735
22170,Frankston (C),3977,3977,0.145165,14.5165
22250,Gannawarra (S),3540,3540,1,100
22250,Gannawarra (S),3542,3542,1,100
22250,Gannawarra (S),3567,3567,1,100
22250,Gannawarra (S),3568,3568,0.999999,99.9999
22250,Gannawarra (S),3579,3579,0.999999,99.9999
22250,Gannawarra (S),3580,3580,1,100
22250,Gannawarra (S),3581,3581,1,100
22310,Glen Eira (C),3145,3145,0.0597545,5.97545
22310,Glen Eira (C),3161,3161,1,100
22310,Glen Eira (C),3162,3162,1,100
22310,Glen Eira (C),3163,3163,1,100
22310,Glen Eira (C),3165,3165,1,100
22310,Glen Eira (C),3183,3183,0.215451,21.5451
22310,Glen Eira (C),3185,3185,0.88207,88.207
22310,Glen Eira (C),3187,3187,0.0266473,2.66473
22310,Glen Eira (C),3204,3204,1,100
22410,Glenelg (S),3285,3285,0.601783,60.1783
22410,Glenelg (S),3292,3292,1,100
22410,Glenelg (S),3302,3302,0.462243,46.2243
22410,Glenelg (S),3303,3303,1,100
22410,Glenelg (S),3304,3304,0.930133,93.0133
22410,Glenelg (S),3305,3305,1,100
22410,Glenelg (S),3310,3310,1,100
22410,Glenelg (S),3311,3311,1,100
22410,Glenelg (S),3312,3312,0.872653,87.2653
22490,Golden Plains (S),3221,3221,0.0901697,9.01697
22490,Golden Plains (S),3321,3321,1,100
22490,Golden Plains (S),3328,3328,1,100
22490,Golden Plains (S),3330,3330,1,100
22490,Golden Plains (S),3331,3331,0.999999,99.9999
22490,Golden Plains (S),3332,3332,1,100
22490,Golden Plains (S),3333,3333,1,100
22490,Golden Plains (S),3351,3351,0.769644,76.9644
22490,Golden Plains (S),3352,3352,0.156829,15.6829
22490,Golden Plains (S),3360,3360,1,100
22620,Greater Bendigo (C),3444,3444,0.0387337,3.87337
22620,Greater Bendigo (C),3453,3453,0.24461,24.461
22620,Greater Bendigo (C),3515,3515,1,100
22620,Greater Bendigo (C),3523,3523,1,100
22620,Greater Bendigo (C),3550,3550,1,100
22620,Greater Bendigo (C),3551,3551,0.94563,94.563
22620,Greater Bendigo (C),3555,3555,1,100
22620,Greater Bendigo (C),3556,3556,1,100
22620,Greater Bendigo (C),3557,3557,1,100
22620,Greater Bendigo (C),3558,3558,1,100
22620,Greater Bendigo (C),3570,3570,1,100
22670,Greater Dandenong (C),3171,3171,1,100
22670,Greater Dandenong (C),3172,3172,0.538596,53.8596
22670,Greater Dandenong (C),3173,3173,1,100
22670,Greater Dandenong (C),3174,3174,1,100
22670,Greater Dandenong (C),3175,3175,1,100
22750,Greater Geelong (C),3212,3212,1,100
22750,Greater Geelong (C),3214,3214,1,100
22750,Greater Geelong (C),3215,3215,1,100
22750,Greater Geelong (C),3216,3216,0.974319,97.4319
22750,Greater Geelong (C),3217,3217,1,100
22750,Greater Geelong (C),3218,3218,1,100
22750,Greater Geelong (C),3219,3219,1,100
22750,Greater Geelong (C),3220,3220,1,100
22750,Greater Geelong (C),3221,3221,0.772823,77.2823
22750,Greater Geelong (C),3222,3222,1,100
22750,Greater Geelong (C),3223,3223,1,100
22750,Greater Geelong (C),3224,3224,0.999999,99.9999
22750,Greater Geelong (C),3225,3225,0.225283,22.5283
22750,Greater Geelong (C),3226,3226,1,100
22750,Greater Geelong (C),3227,3227,1,100
22750,Greater Geelong (C),3340,3340,0.0146847,1.46847
22830,Greater Shepparton (C),3610,3610,1,100
22830,Greater Shepparton (C),3614,3614,1,100
22830,Greater Shepparton (C),3616,3616,0.999999,99.9999
22830,Greater Shepparton (C),3618,3618,1,100
22830,Greater Shepparton (C),3620,3620,0.0584222,5.84222
22830,Greater Shepparton (C),3629,3629,1,100
22830,Greater Shepparton (C),3630,3630,1,100
22830,Greater Shepparton (C),3631,3631,1,100
22830,Greater Shepparton (C),3633,3633,1,100
22830,Greater Shepparton (C),3634,3634,1,100
22830,Greater Shepparton (C),3646,3646,0.615548,61.5548
22910,Hepburn (S),3352,3352,0.0240885,2.40885
22910,Hepburn (S),3363,3363,1,100
22910,Hepburn (S),3364,3364,0.87239,87.239
22910,Hepburn (S),3370,3370,1,100
22910,Hepburn (S),3458,3458,0.8313,83.13
22910,Hepburn (S),3460,3460,0.999999,99.9999
22910,Hepburn (S),3461,3461,1,100
22980,Hindmarsh (S),3414,3414,1,100
22980,Hindmarsh (S),3418,3418,1,100
