,place_id,crime_id,average_incident
7855,1,E10,6.75
7856,1,E20,44.7
7857,1,F20,1.0
7858,1,F30,2.5
7859,1,F90,6.0
7860,1,Other,16.5
7861,2,A20,1.5
7862,2,B20,1.0
7863,2,B30,1.0
7864,2,B40,1.0
7865,2,B50,1.0
7866,2,E20,1.0
7867,2,Other,2.0
7868,2,A20,52.1
7869,2,A50,3.5
7870,2,A70,11.3
7871,2,A80,4.3
7872,2,B10,4.7
7873,2,B20,91.6
7874,2,B30,77.8
7875,2,B40,229.7
7876,2,B50,33.7
7877,2,C10,2.6
7878,2,C20,1.7142857142857142
7879,2,C30,15.3
7880,2,C90,1.0
7881,2,D10,8.4
7882,2,D20,12.1
7883,2,D30,3.6
7884,2,E10,6.75
7885,2,E20,44.7
7886,2,F20,1.0
7887,2,F30,2.5
7888,2,F90,6.0
7889,2,Other,16.5
7890,0,A20,3.8
7891,0,A70,1.1666666666666667
7892,0,A80,1.0
7893,0,B10,1.3333333333333333
7894,0,B20,4.8
7895,0,B30,4.7
7896,0,B40,11.3
7897,0,B50,1.75
7898,0,C10,1.0
7899,0,C20,1.0
7900,0,C30,1.25
7901,0,D10,1.0
7902,0,D30,1.6666666666666667
7903,0,E10,1.0
7904,0,E20,3.4285714285714284
7905,0,Other,1.6666666666666667
7906,0,A20,7.2
7907,0,A50,1.0
7908,0,A70,2.25
7909,0,A80,2.5
7910,0,B10,1.1666666666666667
7911,0,B20,8.6
7912,0,B30,12.3
7913,0,B40,29.4
7914,0,B50,2.25
7915,0,C10,2.5
7916,0,C20,1.0
7917,0,C30,2.333333333333333
7918,0,D10,1.5714285714285714
7919,0,D20,1.25
7920,0,D30,1.2
7921,0,E10,1.0
7922,0,E20,5.0
7923,0,Other,2.4285714285714284
7924,1,A20,3.8
7925,1,A70,1.1666666666666667
7926,1,A80,1.0
7927,1,B10,1.3333333333333333
7928,1,B20,4.8
7929,1,B30,4.7
7930,1,B40,11.3
7931,1,B50,1.75
7932,1,C10,1.0
7933,1,C20,1.0
7934,1,C30,1.25
7935,1,D10,1.0
7936,1,D30,1.6666666666666667
7937,1,E10,1.0
7938,1,E20,3.4285714285714284
7939,1,Other,1.6666666666666667
7940,1,A20,7.2
7941,1,A50,1.0
7942,1,A70,2.25
7943,1,A80,2.5
7944,1,B10,1.1666666666666667
7945,1,B20,8.6
7946,1,B30,12.3
7947,1,B40,29.4
7948,1,B50,2.25
7949,1,C10,2.5
7950,1,C20,1.0
7951,1,C30,2.333333333333333
7952,1,D10,1.5714285714285714
7953,1,D20,1.25
7954,1,D30,1.2
7955,1,E10,1.0
7956,1,E20,5.0
7957,1,Other,2.4285714285714284
7958,2,A20,3.8
7959,2,A70,1.1666666666666667
7960,2,A80,1.0
7961,2,B10,1.3333333333333333
7962,2,B20,4.8
7963,2,B30,4.7
7964,2,B40,11.3
7965,2,B50,1.75
7966,2,C10,1.0
7967,2,C20,1.0
7968,2,C30,1.25
7969,2,D10,1.0
7970,2,D30,1.6666666666666667
7971,2,E10,1.0
7972,2,E20,3.4285714285714284
7973,2,Other,1.6666666666666667
7974,2,A20,7.2
7975,2,A50,1.0
7976,2,A70,2.25
7977,2,A80,2.5
7978,2,B10,1.1666666666666667
7979,2,B20,8.6
7980,2,B30,12.3
7981,2,B40,29.4
7982,2,B50,2.25
7983,2,C10,2.5
7984,2,C20,1.0
7985,2,C30,2.333333333333333
7986,2,D10,1.5714285714285714
7987,2,D20,1.25
7988,2,D30,1.2
7989,2,E10,1.0
7990,2,E20,5.0
7991,2,Other,2.4285714285714284
7992,0,A20,54.7
7993,0,A50,3.3
7994,0,A70,11.1
7995,0,A80,2.6666666666666665
7996,0,B10,3.8571428571428568
7997,0,B20,72.3
7998,0,B30,112.6
7999,0,B40,348.4
8000,0,B50,21.3
8001,0,C10,4.6
8002,0,C20,1.4285714285714286
8003,0,C30,13.0
8004,0,C90,1.0
8005,0,D10,7.1
8006,0,D20,17.9
8007,0,D30,3.6
8008,0,E10,4.333333333333333
8009,0,E20,30.1
8010,0,F20,1.5
8011,0,F30,1.2
8012,0,F90,31.0
8013,0,Other,16.9
8014,1,A20,54.7
8015,1,A50,3.3
8016,1,A70,11.1
8017,1,A80,2.6666666666666665
8018,1,B10,3.8571428571428568
8019,1,B20,72.3
8020,1,B30,112.6
8021,1,B40,348.4
8022,1,B50,21.3
8023,1,C10,4.6
8024,1,C20,1.4285714285714286
8025,1,C30,13.0
8026,1,C90,1.0
8027,1,D10,7.1
8028,1,D20,17.9
8029,1,D30,3.6
8030,1,E10,4.333333333333333
8031,1,E20,30.1
8032,1,F20,1.5
8033,1,F30,1.2
8034,1,F90,31.0
8035,1,Other,16.9
8036,2,A20,54.7
8037,2,A50,3.3
8038,2,A70,11.1
8039,2,A80,2.6666666666666665
8040,2,B10,3.8571428571428568
8041,2,B20,72.3
8042,2,B30,112.6
8043,2,B40,348.4
8044,2,B50,21.3
8045,2,C10,4.6
8046,2,C20,1.4285714285714286
8047,2,C30,13.0
8048,2,C90,1.0
8049,2,D10,7.1
8050,2,D20,17.9
8051,2,D30,3.6
8052,2,E10,4.333333333333333
8053,2,E20,30.1
8054,2,F20,1.5
8055,2,F30,1.2
8056,2,F90,31.0
8057,2,Other,16.9
8058,0,A20,14.4
8059,0,A50,1.2
8060,0,A70,3.8
8061,0,A80,2.6666666666666665
8062,0,B10,4.5555555555555545
8063,0,B20,24.8
8064,0,B30,27.8
8065,0,B40,45.4
8066,0,B50,5.7
8067,0,B60,1.0
8068,0,C10,1.1666666666666667
8069,0,C20,1.4
8070,0,C30,9.4
8071,0,D10,3.888888888888889
8072,0,D20,3.3
8073,0,D30,1.5714285714285714
8074,0,E10,1.875
8075,0,E20,13.4
8076,0,F30,1.0
8077,0,F90,7.5
8078,0,Other,5.1
8079,0,A20,2.0
8080,0,A70,1.0
8081,0,B10,1.3333333333333333
8082,0,B20,1.0
8083,0,B30,1.8
8084,0,B40,1.0
8085,0,C30,1.0
8086,0,E20,1.0
8087,0,Other,1.0
8088,1,A20,14.4
8089,1,A50,1.2
8090,1,A70,3.8
8091,1,A80,2.6666666666666665
8092,1,B10,4.5555555555555545
8093,1,B20,24.8
8094,1,B30,27.8
8095,1,B40,45.4
8096,1,B50,5.7
8097,1,B60,1.0
8098,1,C10,1.1666666666666667
8099,1,C20,1.4
8100,1,C30,9.4
8101,1,D10,3.888888888888889
8102,1,D20,3.3
8103,1,D30,1.5714285714285714
8104,1,E10,1.875
8105,1,E20,13.4
8106,1,F30,1.0
8107,1,F90,7.5
8108,1,Other,5.1
8109,1,A20,2.0
8110,1,A70,1.0
8111,1,B10,1.3333333333333333
8112,1,B20,1.0
8113,1,B30,1.8
8114,1,B40,1.0
8115,1,C30,1.0
8116,1,E20,1.0
8117,1,Other,1.0
8118,2,A20,14.4
8119,2,A50,1.2
8120,2,A70,3.8
8121,2,A80,2.6666666666666665
8122,2,B10,4.5555555555555545
8123,2,B20,24.8
8124,2,B30,27.8
8125,2,B40,45.4
8126,2,B50,5.7
8127,2,B60,1.0
8128,2,C10,1.1666666666666667
8129,2,C20,1.4
8130,2,C30,9.4
8131,2,D10,3.888888888888889
8132,2,D20,3.3
8133,2,D30,1.5714285714285714
8134,2,E10,1.875
8135,2,E20,13.4
8136,2,F30,1.0
8137,2,F90,7.5
8138,2,Other,5.1
8139,2,A20,2.0
8140,2,A70,1.0
8141,2,B10,1.3333333333333333
8142,2,B20,1.0
8143,2,B30,1.8
8144,2,B40,1.0
8145,2,C30,1.0
8146,2,E20,1.0
8147,2,Other,1.0
8148,0,A20,130.7
8149,0,A50,7.0
8150,0,A70,26.1
8151,0,A80,11.0
8152,0,B10,10.7
8153,0,B20,119.6
8154,0,B30,88.1
8155,0,B40,327.8
8156,0,B50,43.5
8157,0,C10,7.3
8158,0,C20,3.2857142857142856
8159,0,C30,27.5
8160,0,C90,1.0
8161,0,D10,16.8
8162,0,D20,14.3
8163,0,D30,4.2
8164,0,D40,1.0
8165,0,E10,15.3
8166,0,E20,76.2
8167,0,F90,8.6
8168,0,Other,23.6
8169,0,A20,1.0
8170,0,B10,1.0
8171,0,B20,1.0
8172,0,B30,1.0
8173,0,C30,2.0
8174,0,D20,1.0
8175,0,D30,1.0
8176,0,Other,1.0
8177,1,A20,130.7
8178,1,A50,7.0
8179,1,A70,26.1
8180,1,A80,11.0
8181,1,B10,10.7
8182,1,B20,119.6
8183,1,B30,88.1
8184,1,B40,327.8
8185,1,B50,43.5
8186,1,C10,7.3
8187,1,C20,3.2857142857142856
8188,1,C30,27.5
8189,1,C90,1.0
8190,1,D10,16.8
8191,1,D20,14.3
8192,1,D30,4.2
8193,1,D40,1.0
8194,1,E10,15.3
8195,1,E20,76.2
8196,1,F90,8.6
8197,1,Other,23.6
8198,1,A20,1.0
8199,1,B10,1.0
8200,1,B20,1.0
8201,1,B30,1.0
8202,1,C30,2.0
8203,1,D20,1.0
8204,1,D30,1.0
8205,1,Other,1.0
8206,2,A20,130.7
8207,2,A50,7.0
8208,2,A70,26.1
8209,2,A80,11.0
8210,2,B10,10.7
8211,2,B20,119.6
8212,2,B30,88.1
8213,2,B40,327.8
8214,2,B50,43.5
8215,2,C10,7.3
8216,2,C20,3.2857142857142856
8217,2,C30,27.5
8218,2,C90,1.0
8219,2,D10,16.8
8220,2,D20,14.3
8221,2,D30,4.2
8222,2,D40,1.0
8223,2,E10,15.3
8224,2,E20,76.2
8225,2,F90,8.6
8226,2,Other,23.6
8227,2,A20,1.0
8228,2,B10,1.0
8229,2,B20,1.0
8230,2,B30,1.0
8231,2,C30,2.0
8232,2,D20,1.0
8233,2,D30,1.0
8234,2,Other,1.0
8235,0,A20,260.6
8236,0,A50,13.9
8237,0,A70,54.9
8238,0,A80,27.1
8239,0,B10,14.6
8240,0,B20,238.6
8241,0,B30,242.6
8242,0,B40,1063.6
8243,0,B50,172.5
8244,0,B60,1.0
8245,0,C10,14.9
8246,0,C20,8.4
8247,0,C30,55.6
8248,0,D10,41.5
8249,0,D20,31.8
8250,0,D30,6.8
8251,0,D40,1.0
8252,0,E10,36.3
8253,0,E20,157.5
8254,0,F10,1.0
8255,0,F20,1.6666666666666667
8256,0,F30,1.6
8257,0,F90,62.4
8258,0,Other,34.9
8259,1,A20,260.6
8260,1,A50,13.9
8261,1,A70,54.9
8262,1,A80,27.1
8263,1,B10,14.6
8264,1,B20,238.6
8265,1,B30,242.6
8266,1,B40,1063.6
8267,1,B50,172.5
8268,1,B60,1.0
8269,1,C10,14.9
8270,1,C20,8.4
8271,1,C30,55.6
8272,1,D10,41.5
8273,1,D20,31.8
8274,1,D30,6.8
8275,1,D40,1.0
8276,1,E10,36.3
8277,1,E20,157.5
8278,1,F10,1.0
8279,1,F20,1.6666666666666667
8280,1,F30,1.6
8281,1,F90,62.4
8282,1,Other,34.9
8283,2,A20,260.6
8284,2,A50,13.9
8285,2,A70,54.9
8286,2,A80,27.1
8287,2,B10,14.6
8288,2,B20,238.6
8289,2,B30,242.6
8290,2,B40,1063.6
8291,2,B50,172.5
8292,2,B60,1.0
8293,2,C10,14.9
8294,2,C20,8.4
8295,2,C30,55.6
8296,2,D10,41.5
8297,2,D20,31.8
8298,2,D30,6.8
8299,2,D40,1.0
8300,2,E10,36.3
8301,2,E20,157.5
8302,2,F10,1.0
8303,2,F20,1.6666666666666667
8304,2,F30,1.6
8305,2,F90,62.4
8306,2,Other,34.9
8307,0,A20,78.0
8308,0,A50,8.7
8309,0,A70,16.1
8310,0,A80,6.7
8311,0,B10,4.8
8312,0,B20,108.0
8313,0,B30,129.9
8314,0,B40,474.4
8315,0,B50,49.3
8316,0,C10,6.0
8317,0,C20,2.142857142857143
8318,0,C30,22.9
8319,0,D10,16.0
8320,0,D20,30.5
8321,0,D30,5.6
8322,0,D40,1.0
8323,0,E10,10.6
8324,0,E20,40.6
8325,0,F10,1.0
8326,0,F20,2.1666666666666665
8327,0,F30,2.5
8328,0,F90,44.33333333333334
8329,0,Other,16.9
8330,1,A20,78.0
8331,1,A50,8.7
8332,1,A70,16.1
8333,1,A80,6.7
8334,1,B10,4.8
8335,1,B20,108.0
8336,1,B30,129.9
8337,1,B40,474.4
8338,1,B50,49.3
8339,1,C10,6.0
8340,1,C20,2.142857142857143
8341,1,C30,22.9
8342,1,D10,16.0
8343,1,D20,30.5
8344,1,D30,5.6
8345,1,D40,1.0
8346,1,E10,10.6
8347,1,E20,40.6
8348,1,F10,1.0
8349,1,F20,2.1666666666666665
8350,1,F30,2.5
8351,1,F90,44.33333333333334
8352,1,Other,16.9
8353,2,A20,78.0
8354,2,A50,8.7
8355,2,A70,16.1
8356,2,A80,6.7
8357,2,B10,4.8
8358,2,B20,108.0
8359,2,B30,129.9
8360,2,B40,474.4
8361,2,B50,49.3
8362,2,C10,6.0
8363,2,C20,2.142857142857143
8364,2,C30,22.9
8365,2,D10,16.0
8366,2,D20,30.5
8367,2,D30,5.6
8368,2,D40,1.0
8369,2,E10,10.6
8370,2,E20,40.6
8371,2,F10,1.0
8372,2,F20,2.1666666666666665
8373,2,F30,2.5
8374,2,F90,44.33333333333334
8375,2,Other,16.9
8376,0,A20,13.5
8377,0,A50,1.25
8378,0,A70,3.5
8379,0,A80,1.25
8380,0,B10,1.0
8381,0,B20,15.5
8382,0,B30,19.3
8383,0,B40,70.7
8384,0,B50,6.6
8385,0,C10,1.4285714285714286
8386,0,C20,1.0
8387,0,C30,3.2
8388,0,D10,2.0
8389,0,D20,1.7777777777777777
8390,0,D30,1.6666666666666667
8391,0,E10,3.125
8392,0,E20,6.5
8393,0,F30,1.0
8394,0,F90,6.0
8395,0,Other,2.555555555555556
8396,1,A20,13.5
8397,1,A50,1.25
8398,1,A70,3.5
8399,1,A80,1.25
8400,1,B10,1.0
8401,1,B20,15.5
8402,1,B30,19.3
8403,1,B40,70.7
8404,1,B50,6.6
8405,1,C10,1.4285714285714286
8406,1,C20,1.0
8407,1,C30,3.2
8408,1,D10,2.0
8409,1,D20,1.7777777777777777
8410,1,D30,1.6666666666666667
8411,1,E10,3.125
8412,1,E20,6.5
8413,1,F30,1.0
8414,1,F90,6.0
8415,1,Other,2.555555555555556
8416,2,A20,13.5
8417,2,A50,1.25
8418,2,A70,3.5
8419,2,A80,1.25
8420,2,B10,1.0
8421,2,B20,15.5
8422,2,B30,19.3
8423,2,B40,70.7
8424,2,B50,6.6
8425,2,C10,1.4285714285714286
8426,2,C20,1.0
8427,2,C30,3.2
8428,2,D10,2.0
8429,2,D20,1.7777777777777777
8430,2,D30,1.6666666666666667
8431,2,E10,3.125
8432,2,E20,6.5
8433,2,F30,1.0
8434,2,F90,6.0
8435,2,Other,2.555555555555556
8436,0,A20,3.5
8437,0,A50,1.0
8438,0,A70,1.4285714285714286
8439,0,A80,2.0
8440,0,B10,1.0
8441,0,B20,4.8
8442,0,B30,6.3
8443,0,B40,18.4
8444,0,B50,1.0
8445,0,C10,1.0
8446,0,C20,1.0
8447,0,C30,2.0
8448,0,D10,1.25
8449,0,D20,1.5
8450,0,D30,2.0
8451,0,E10,1.3333333333333333
8452,0,E20,3.7142857142857135
8453,0,Other,1.6666666666666667
8454,1,A20,3.5
8455,1,A50,1.0
8456,1,A70,1.4285714285714286
8457,1,A80,2.0
8458,1,B10,1.0
8459,1,B20,4.8
8460,1,B30,6.3
8461,1,B40,18.4
8462,1,B50,1.0
8463,1,C10,1.0
8464,1,C20,1.0
8465,1,C30,2.0
8466,1,D10,1.25
8467,1,D20,1.5
8468,1,D30,2.0
8469,1,E10,1.3333333333333333
8470,1,E20,3.7142857142857135
8471,1,Other,1.6666666666666667
8472,2,A20,3.5
8473,2,A50,1.0
8474,2,A70,1.4285714285714286
8475,2,A80,2.0
8476,2,B10,1.0
8477,2,B20,4.8
8478,2,B30,6.3
8479,2,B40,18.4
8480,2,B50,1.0
8481,2,C10,1.0
8482,2,C20,1.0
8483,2,C30,2.0
8484,2,D10,1.25
8485,2,D20,1.5
8486,2,D30,2.0
8487,2,E10,1.3333333333333333
8488,2,E20,3.7142857142857135
8489,2,Other,1.6666666666666667
8490,0,A20,25.8
8491,0,A50,2.333333333333333
8492,0,A70,5.1
8493,0,A80,3.6
8494,0,B10,3.4444444444444446
8495,0,B20,17.4
8496,0,B30,14.4
8497,0,B40,77.6
8498,0,B50,8.8
8499,0,C10,1.8888888888888888
8500,0,C20,1.6
8501,0,C30,9.7
8502,0,D10,6.4444444444444455
8503,0,D20,2.0
8504,0,D30,1.3333333333333333
8505,0,E10,5.375
8506,0,E20,8.4
8507,0,F30,1.0
8508,0,F90,7.5
8509,0,Other,3.111111111111111
8510,1,A20,25.8
8511,1,A50,2.333333333333333
8512,1,A70,5.1
8513,1,A80,3.6
8514,1,B10,3.4444444444444446
8515,1,B20,17.4
8516,1,B30,14.4
8517,1,B40,77.6
8518,1,B50,8.8
8519,1,C10,1.8888888888888888
8520,1,C20,1.6
8521,1,C30,9.7
8522,1,D10,6.4444444444444455
8523,1,D20,2.0
8524,1,D30,1.3333333333333333
8525,1,E10,5.375
8526,1,E20,8.4
8527,1,F30,1.0
8528,1,F90,7.5
8529,1,Other,3.111111111111111
8530,2,A20,25.8
8531,2,A50,2.333333333333333
8532,2,A70,5.1
8533,2,A80,3.6
8534,2,B10,3.4444444444444446
8535,2,B20,17.4
8536,2,B30,14.4
8537,2,B40,77.6
8538,2,B50,8.8
8539,2,C10,1.8888888888888888
8540,2,C20,1.6
8541,2,C30,9.7
8542,2,D10,6.4444444444444455
8543,2,D20,2.0
8544,2,D30,1.3333333333333333
8545,2,E10,5.375
8546,2,E20,8.4
8547,2,F30,1.0
8548,2,F90,7.5
8549,2,Other,3.111111111111111
8550,0,A20,16.3
8551,0,A50,1.5
8552,0,A70,4.5
8553,0,A80,1.125
8554,0,B10,2.0
8555,0,B20,32.9
8556,0,B30,61.7
8557,0,B40,152.5
8558,0,B50,16.9
8559,0,C10,1.5
8560,0,C20,1.5
8561,0,C30,4.8
8562,0,D10,2.0
8563,0,D20,5.5
8564,0,D30,2.4444444444444446
8565,0,E10,2.25
8566,0,E20,13.8
8567,0,F20,1.0
8568,0,F90,8.0
8569,0,Other,3.6
8570,0,A20,10.6
8571,0,A50,1.6666666666666667
8572,0,A70,1.6666666666666667
8573,0,A80,1.2
8574,0,B10,1.6
8575,0,B20,5.4
8576,0,B30,8.0
8577,0,B40,33.8
8578,0,B50,4.0
8579,0,C10,1.5
8580,0,C20,1.0
8581,0,C30,2.4
8582,0,D10,2.0
8583,0,D20,1.2857142857142858
8584,0,D30,1.6
8585,0,E10,2.0
8586,0,E20,1.5
8587,0,F90,1.0
8588,0,Other,2.4285714285714284
8589,1,A20,16.3
8590,1,A50,1.5
8591,1,A70,4.5
8592,1,A80,1.125
8593,1,B10,2.0
8594,1,B20,32.9
8595,1,B30,61.7
8596,1,B40,152.5
8597,1,B50,16.9
8598,1,C10,1.5
8599,1,C20,1.5
8600,1,C30,4.8
8601,1,D10,2.0
8602,1,D20,5.5
8603,1,D30,2.4444444444444446
8604,1,E10,2.25
8605,1,E20,13.8
8606,1,F20,1.0
8607,1,F90,8.0
8608,1,Other,3.6
8609,1,A20,10.6
8610,1,A50,1.6666666666666667
8611,1,A70,1.6666666666666667
8612,1,A80,1.2
8613,1,B10,1.6
8614,1,B20,5.4
8615,1,B30,8.0
8616,1,B40,33.8
8617,1,B50,4.0
8618,1,C10,1.5
8619,1,C20,1.0
8620,1,C30,2.4
8621,1,D10,2.0
8622,1,D20,1.2857142857142858
8623,1,D30,1.6
8624,1,E10,2.0
8625,1,E20,1.5
8626,1,F90,1.0
8627,1,Other,2.4285714285714284
8628,2,A20,16.3
8629,2,A50,1.5
8630,2,A70,4.5
8631,2,A80,1.125
8632,2,B10,2.0
8633,2,B20,32.9
8634,2,B30,61.7
8635,2,B40,152.5
8636,2,B50,16.9
8637,2,C10,1.5
8638,2,C20,1.5
8639,2,C30,4.8
8640,2,D10,2.0
8641,2,D20,5.5
8642,2,D30,2.4444444444444446
8643,2,E10,2.25
8644,2,E20,13.8
8645,2,F20,1.0
8646,2,F90,8.0
8647,2,Other,3.6
8648,2,A20,10.6
8649,2,A50,1.6666666666666667
8650,2,A70,1.6666666666666667
8651,2,A80,1.2
8652,2,B10,1.6
8653,2,B20,5.4
8654,2,B30,8.0
8655,2,B40,33.8
8656,2,B50,4.0
8657,2,C10,1.5
8658,2,C20,1.0
8659,2,C30,2.4
8660,2,D10,2.0
8661,2,D20,1.2857142857142858
8662,2,D30,1.6
8663,2,E10,2.0
8664,2,E20,1.5
8665,2,F90,1.0
8666,2,Other,2.4285714285714284
8667,0,A20,5.1
8668,0,A50,1.0
8669,0,A70,1.4
8670,0,A80,1.25
8671,0,B10,3.0
8672,0,B20,5.4444444444444455
8673,0,B30,3.5
8674,0,B40,20.7
8675,0,B50,6.4
8676,0,C10,1.25
8677,0,C30,1.6
8678,0,D10,1.25
8679,0,D20,1.4
8680,0,D30,1.0
8681,0,E10,3.1666666666666665
8682,0,E20,2.571428571428572
8683,0,F30,1.0
8684,0,F90,12.0
8685,0,Other,2.25
8686,0,A20,81.1
8687,0,A50,5.0
8688,0,A70,15.5
8689,0,A80,7.2
8690,0,B10,7.1
8691,0,B20,59.9
8692,0,B30,75.3
8693,0,B40,279.0
8694,0,B50,42.5
8695,0,C10,3.6666666666666665
8696,0,C20,3.2
8697,0,C30,16.4
8698,0,C90,1.0
8699,0,D10,14.3
8700,0,D20,5.7
8701,0,D30,2.7777777777777777
8702,0,D40,1.6666666666666667
8703,0,E10,10.7
8704,0,E20,51.7
8705,0,F20,1.75
8706,0,F30,1.0
8707,0,F90,19.666666666666668
8708,0,Other,20.9
8709,1,A20,5.1
8710,1,A50,1.0
8711,1,A70,1.4
8712,1,A80,1.25
8713,1,B10,3.0
8714,1,B20,5.4444444444444455
8715,1,B30,3.5
8716,1,B40,20.7
8717,1,B50,6.4
8718,1,C10,1.25
8719,1,C30,1.6
8720,1,D10,1.25
8721,1,D20,1.4
8722,1,D30,1.0
8723,1,E10,3.1666666666666665
8724,1,E20,2.571428571428572
8725,1,F30,1.0
8726,1,F90,12.0
8727,1,Other,2.25
8728,1,A20,81.1
8729,1,A50,5.0
8730,1,A70,15.5
8731,1,A80,7.2
8732,1,B10,7.1
8733,1,B20,59.9
8734,1,B30,75.3
8735,1,B40,279.0
8736,1,B50,42.5
8737,1,C10,3.6666666666666665
8738,1,C20,3.2
8739,1,C30,16.4
8740,1,C90,1.0
8741,1,D10,14.3
8742,1,D20,5.7
8743,1,D30,2.7777777777777777
8744,1,D40,1.6666666666666667
8745,1,E10,10.7
8746,1,E20,51.7
8747,1,F20,1.75
8748,1,F30,1.0
8749,1,F90,19.666666666666668
8750,1,Other,20.9
8751,2,A20,5.1
8752,2,A50,1.0
8753,2,A70,1.4
8754,2,A80,1.25
8755,2,B10,3.0
8756,2,B20,5.4444444444444455
8757,2,B30,3.5
8758,2,B40,20.7
8759,2,B50,6.4
8760,2,C10,1.25
8761,2,C30,1.6
8762,2,D10,1.25
8763,2,D20,1.4
8764,2,D30,1.0
8765,2,E10,3.1666666666666665
8766,2,E20,2.571428571428572
8767,2,F30,1.0
8768,2,F90,12.0
8769,2,Other,2.25
8770,2,A20,81.1
8771,2,A50,5.0
8772,2,A70,15.5
8773,2,A80,7.2
8774,2,B10,7.1
8775,2,B20,59.9
8776,2,B30,75.3
8777,2,B40,279.0
8778,2,B50,42.5
8779,2,C10,3.6666666666666665
8780,2,C20,3.2
8781,2,C30,16.4
8782,2,C90,1.0
8783,2,D10,14.3
8784,2,D20,5.7
8785,2,D30,2.7777777777777777
8786,2,D40,1.6666666666666667
8787,2,E10,10.7
8788,2,E20,51.7
8789,2,F20,1.75
8790,2,F30,1.0
8791,2,F90,19.666666666666668
8792,2,Other,20.9
8793,0,A20,119.5
8794,0,A50,8.4
8795,0,A70,19.4
8796,0,A80,11.3
8797,0,B10,6.7
8798,0,B20,151.9
8799,0,B30,136.8
8800,0,B40,452.5
8801,0,B50,60.9
8802,0,C10,11.9
8803,0,C20,4.2
8804,0,C30,40.0
8805,0,D10,26.2
8806,0,D20,24.5
8807,0,D30,5.1
8808,0,E10,14.9
8809,0,E20,79.3
8810,0,F20,1.8
8811,0,F30,1.6
8812,0,F90,18.666666666666668
8813,0,Other,31.4
8814,1,A20,119.5
8815,1,A50,8.4
8816,1,A70,19.4
8817,1,A80,11.3
8818,1,B10,6.7
8819,1,B20,151.9
8820,1,B30,136.8
8821,1,B40,452.5
8822,1,B50,60.9
8823,1,C10,11.9
8824,1,C20,4.2
8825,1,C30,40.0
8826,1,D10,26.2
8827,1,D20,24.5
8828,1,D30,5.1
8829,1,E10,14.9
8830,1,E20,79.3
8831,1,F20,1.8
8832,1,F30,1.6
8833,1,F90,18.666666666666668
8834,1,Other,31.4
8835,2,A20,119.5
8836,2,A50,8.4
8837,2,A70,19.4
8838,2,A80,11.3
8839,2,B10,6.7
